Annee,AgeQ80,Sexe,PartPopulationMoyenne
2001,Moins de 5 ans,1,-0.0891055398130991
2001,Moins de 5 ans,2,0.0880866674874511
2002,05-09 ans,1,-0.0995296444292451
2002,05-09 ans,2,0.0987099492089859
2002,10-14 ans,1,-0.109103124308451
2002,10-14 ans,2,0.107085624697595
2002,15-19 ans,1,-0.0990191436013304
2002,15-19 ans,2,0.104246279118157
2002,20-24 ans,1,-0.0798504690856119
2002,20-24 ans,2,0.080970243853276
2002,25-29 ans,1,-0.0798055185027591
2002,25-29 ans,2,0.0809219754888896
2002,30-34 ans,1,-0.0854939387830295
2002,30-34 ans,2,0.0849974058269975
2002,35-39 ans,1,-0.0836033384769087
2002,35-39 ans,2,0.0833024280340302
2002,40-44 ans,1,-0.0682861180360581
2002,40-44 ans,2,0.0663155178558402
2002,45-49 ans,1,-0.0581904813238362
2002,45-49 ans,2,0.0560586658781862
2002,50-54 ans,1,-0.0440456352192389
2002,50-54 ans,2,0.0415686204566908
2002,55-59 ans,1,-0.0354168348637122
2002,55-59 ans,2,0.0330003615525041
2002,60-64 ans,1,-0.0275488281210015
2002,60-64 ans,2,0.0262619030402787
2002,65-69 ans,1,-0.0204840218603183
2002,65-69 ans,2,0.01976120027103
2002,70-74 ans,1,-0.0126966613886297
2002,70-74 ans,2,0.0136314307915967
2002,75-79 ans,1,-0.00709388472929425
2002,75-79 ans,2,0.0090788005467897
2002,80 ans et plus,1,-0.00420887515190242
2002,80 ans et plus,2,0.00799422365573788
2002,Moins de 5 ans,1,-0.0856234821186732
2002,Moins de 5 ans,2,0.0860953697234149
2003,05-09 ans,1,-0.0967466254558111
2003,05-09 ans,2,0.0960163807179898
2003,10-14 ans,1,-0.10585369876071
2003,10-14 ans,2,0.10415848487436
2003,15-19 ans,1,-0.101810010722671
2003,15-19 ans,2,0.105517392752689
2003,20-24 ans,1,-0.0801556862390421
2003,20-24 ans,2,0.0817511199556061
2003,25-29 ans,1,-0.0791082038328307
2003,25-29 ans,2,0.0803565144909184
2003,30-34 ans,1,-0.0833311502769047
2003,30-34 ans,2,0.0837792213460629
2003,35-39 ans,1,-0.0847811387327846
2003,35-39 ans,2,0.0841714765395993
2003,40-44 ans,1,-0.0706019411468488
2003,40-44 ans,2,0.0685009818198569
2003,45-49 ans,1,-0.0590338600752632
2003,45-49 ans,2,0.0565181940411331
2003,50-54 ans,1,-0.0458558430550171
2003,50-54 ans,2,0.0429096842604413
2003,55-59 ans,1,-0.0357590548977471
2003,55-59 ans,2,0.0338590029181343
2003,60-64 ans,1,-0.0283784052967731
2003,60-64 ans,2,0.0270513613459546
2003,65-69 ans,1,-0.020895320058101
2003,65-69 ans,2,0.0203289914988741
2003,70-74 ans,1,-0.0133414288917697
2003,70-74 ans,2,0.0143597890991569
2003,75-79 ans,1,-0.00748151484099236
2003,75-79 ans,2,0.00919086654786687
2003,80 ans et plus,1,-0.00453335342175184
2003,80 ans et plus,2,0.00841473801908003
2003,Moins de 5 ans,1,-0.0823327642949822
2003,Moins de 5 ans,2,0.0831157997722763
2004,05-09 ans,1,-0.0953696806076608
2004,05-09 ans,2,0.092915886280325
2004,10-14 ans,1,-0.103113046508999
2004,10-14 ans,2,0.10201694732659
2004,15-19 ans,1,-0.102976389905353
2004,15-19 ans,2,0.104876726048789
2004,20-24 ans,1,-0.0821121185664336
2004,20-24 ans,2,0.0838858978382054
2004,25-29 ans,1,-0.0767813975226768
2004,25-29 ans,2,0.0785315989731706
2004,30-34 ans,1,-0.0817358042284837
2004,30-34 ans,2,0.0826721605336979
2004,35-39 ans,1,-0.0853648377478748
2004,35-39 ans,2,0.083820769170998
2004,40-44 ans,1,-0.0720013902044673
2004,40-44 ans,2,0.0704715143860203
2004,45-49 ans,1,-0.060321398274268
2004,45-49 ans,2,0.057653700848864
2004,50-54 ans,1,-0.0477699751006517
2004,50-54 ans,2,0.044779880854739
2004,55-59 ans,1,-0.0363391794543024
2004,55-59 ans,2,0.035116006079537
2004,60-64 ans,1,-0.0293299241165006
2004,60-64 ans,2,0.0276960087592835
2004,65-69 ans,1,-0.020905316616467
2004,65-69 ans,2,0.0204491000143852
2004,70-74 ans,1,-0.0146842348026976
2004,70-74 ans,2,0.0155635068660182
2004,75-79 ans,1,-0.007477601250837
2004,75-79 ans,2,0.00935356401429574
2004,80 ans et plus,1,-0.00498125819232783
2004,80 ans et plus,2,0.00875418835354852
2004,Moins de 5 ans,1,-0.0787364468999981
2004,Moins de 5 ans,2,0.0814425436515325
2005,05-09 ans,1,-0.0945233634803798
2005,05-09 ans,2,0.0937372231241551
2005,10-14 ans,1,-0.0992647250529673
2005,10-14 ans,2,0.0982333337413401
2005,15-19 ans,1,-0.103833350272236
2005,15-19 ans,2,0.103405296731619
2005,20-24 ans,1,-0.0835943684907265
2005,20-24 ans,2,0.0859888462426136
2005,25-29 ans,1,-0.0762481044254187
2005,25-29 ans,2,0.0776918778710665
2005,30-34 ans,1,-0.0802157222543913
2005,30-34 ans,2,0.0820978856980018
2005,35-39 ans,1,-0.0839591448926727
2005,35-39 ans,2,0.0822962025909113
2005,40-44 ans,1,-0.0744926662060821
2005,40-44 ans,2,0.0732235264528714
2005,45-49 ans,1,-0.0617381114894483
2005,45-49 ans,2,0.0588167674590795
2005,50-54 ans,1,-0.0498911244396328
2005,50-54 ans,2,0.0469429603262428
2005,55-59 ans,1,-0.037076079063913
2005,55-59 ans,2,0.0357809489471354
2005,60-64 ans,1,-0.0295700848222232
2005,60-64 ans,2,0.0279047620022757
2005,65-69 ans,1,-0.0218063587283042
2005,65-69 ans,2,0.0214175472670814
2005,70-74 ans,1,-0.0149426759935397
2005,70-74 ans,2,0.015930976143192
2005,75-79 ans,1,-0.00822919868729479
2005,75-79 ans,2,0.00967726539520894
2005,80 ans et plus,1,-0.00533072883240228
2005,80 ans et plus,2,0.00942006288485957
2005,Moins de 5 ans,1,-0.075284192868368
2005,Moins de 5 ans,2,0.0774345171223459
2006,05-09 ans,1,-0.0928904527301945
2006,05-09 ans,2,0.0916597479123006
2006,10-14 ans,1,-0.0957988220934072
2006,10-14 ans,2,0.0959606465359916
2006,15-19 ans,1,-0.103204383394982
2006,15-19 ans,2,0.101335449220467
2006,20-24 ans,1,-0.0851962258281923
2006,20-24 ans,2,0.0886487772097801
2006,25-29 ans,1,-0.0759722127530945
2006,25-29 ans,2,0.0776755449368346
2006,30-34 ans,1,-0.078976845475002
2006,30-34 ans,2,0.0803227597475764
2006,35-39 ans,1,-0.0832716793028385
2006,35-39 ans,2,0.0826338184730763
2006,40-44 ans,1,-0.0767990652358576
2006,40-44 ans,2,0.0738415246588992
2006,45-49 ans,1,-0.0608530696767123
2006,45-49 ans,2,0.0583397872657829
2006,50-54 ans,1,-0.0541363239054015
2006,50-54 ans,2,0.0512266746882262
2006,55-59 ans,1,-0.0361685292083003
2006,55-59 ans,2,0.0354546443845577
2006,60-64 ans,1,-0.0304035177606891
2006,60-64 ans,2,0.0290386865605913
2006,65-69 ans,1,-0.0222497245484733
2006,65-69 ans,2,0.0222785537265734
2006,70-74 ans,1,-0.01572512551623
2006,70-74 ans,2,0.0162249157405157
2006,75-79 ans,1,-0.008857580761881
2006,75-79 ans,2,0.00998309265997208
2006,80 ans et plus,1,-0.00570397688369121
2006,80 ans et plus,2,0.00987921656492413
2006,Moins de 5 ans,1,-0.0737924649250528
2006,Moins de 5 ans,2,0.0754961597139319
2007,05-09 ans,1,-0.0890362222997464
2007,05-09 ans,2,0.0900876552987206
2007,10-14 ans,1,-0.0935956526405064
2007,10-14 ans,2,0.0918108084957099
2007,15-19 ans,1,-0.101707289625622
2007,15-19 ans,2,0.100888301113383
2007,20-24 ans,1,-0.0853136776377469
2007,20-24 ans,2,0.0892565653177065
2007,25-29 ans,1,-0.0768073830274618
2007,25-29 ans,2,0.0786206941321271
2007,30-34 ans,1,-0.0771500849402833
2007,30-34 ans,2,0.0777825685656885
2007,35-39 ans,1,-0.0816247870754574
2007,35-39 ans,2,0.080273519782688
2007,40-44 ans,1,-0.0777524761246192
2007,40-44 ans,2,0.0759239070725924
2007,45-49 ans,1,-0.0632615906196566
2007,45-49 ans,2,0.0607390140647809
2007,50-54 ans,1,-0.0541662696231081
2007,50-54 ans,2,0.0514132432126104
2007,55-59 ans,1,-0.0386280150957145
2007,55-59 ans,2,0.0379890848084265
2007,60-64 ans,1,-0.0306979278366363
2007,60-64 ans,2,0.0296532995232183
2007,65-69 ans,1,-0.0231521088402109
2007,65-69 ans,2,0.022774555359317
2007,70-74 ans,1,-0.0161147665020943
2007,70-74 ans,2,0.0166467992943609
2007,75-79 ans,1,-0.00928933265927286
2007,75-79 ans,2,0.0108652525196418
2007,80 ans et plus,1,-0.00629144489672928
2007,80 ans et plus,2,0.0102479955179479
2007,Moins de 5 ans,1,-0.0754109705551336
2007,Moins de 5 ans,2,0.0750267359210801
2008,05-09 ans,1,-0.0891314465804378
2008,05-09 ans,2,0.0896029044415992
2008,10-14 ans,1,-0.0909565601342763
2008,10-14 ans,2,0.0891281212378939
2008,15-19 ans,1,-0.0988446033233131
2008,15-19 ans,2,0.0984658896192523
2008,20-24 ans,1,-0.0864873053924233
2008,20-24 ans,2,0.0892447760146024
2008,25-29 ans,1,-0.0778788957610267
2008,25-29 ans,2,0.080653293176702
2008,30-34 ans,1,-0.0758447206699033
2008,30-34 ans,2,0.0761601676626639
2008,35-39 ans,1,-0.0793450478155586
2008,35-39 ans,2,0.0790338482491008
2008,40-44 ans,1,-0.0786827805816158
2008,40-44 ans,2,0.0767762137669106
2008,45-49 ans,1,-0.0655947029702588
2008,45-49 ans,2,0.0631011734675149
2008,50-54 ans,1,-0.0548359443470629
2008,50-54 ans,2,0.0515926498082442
2008,55-59 ans,1,-0.040277483600907
2008,55-59 ans,2,0.0393286340096743
2008,60-64 ans,1,-0.0310131564204878
2008,60-64 ans,2,0.0302135850224439
2008,65-69 ans,1,-0.0237511108526563
2008,65-69 ans,2,0.0233420796208331
2008,70-74 ans,1,-0.0164168079951669
2008,70-74 ans,2,0.017173954280384
2008,75-79 ans,1,-0.00979991125395968
2008,75-79 ans,2,0.0114608304039273
2008,80 ans et plus,1,-0.00680792460127523
2008,80 ans et plus,2,0.0105348660873929
2008,Moins de 5 ans,1,-0.0743315976996701
2008,Moins de 5 ans,2,0.0741870131308601
2009,05-09 ans,1,-0.0864442667024965
2009,05-09 ans,2,0.088267777874959
2009,10-14 ans,1,-0.089849232649914
2009,10-14 ans,2,0.0870933919992902
2009,15-19 ans,1,-0.0969091872347786
2009,15-19 ans,2,0.0960489351158199
2009,20-24 ans,1,-0.0867081128941547
2009,20-24 ans,2,0.0886929680593084
2009,25-29 ans,1,-0.078571739897448
2009,25-29 ans,2,0.0814160357687845
2009,30-34 ans,1,-0.0742471193243524
2009,30-34 ans,2,0.0753245142930098
2009,35-39 ans,1,-0.0782226609583765
2009,35-39 ans,2,0.0782616687391211
2009,40-44 ans,1,-0.0785313858280828
2009,40-44 ans,2,0.0767207887736902
2009,45-49 ans,1,-0.0672689730746769
2009,45-49 ans,2,0.065386136168052
2009,50-54 ans,1,-0.0558521410497004
2009,50-54 ans,2,0.0521708119948085
2009,55-59 ans,1,-0.042191614648485
2009,55-59 ans,2,0.0409755354771408
2009,60-64 ans,1,-0.0315981599096498
2009,60-64 ans,2,0.030916091602226
2009,65-69 ans,1,-0.0249188834488572
2009,65-69 ans,2,0.0239213402862644
2009,70-74 ans,1,-0.0164643161793462
2009,70-74 ans,2,0.0174475982197882
2009,75-79 ans,1,-0.0103636862190333
2009,75-79 ans,2,0.0122616350172804
2009,80 ans et plus,1,-0.00713847653985729
2009,80 ans et plus,2,0.0108526158772923
2009,Moins de 5 ans,1,-0.0747200434407903
2009,Moins de 5 ans,2,0.0742421547331641
2010,05-09 ans,1,-0.0839758558973006
2010,05-09 ans,2,0.0857377474484339
2010,10-14 ans,1,-0.0892066897889903
2010,10-14 ans,2,0.0868614620483313
2010,15-19 ans,1,-0.0930747759918284
2010,15-19 ans,2,0.0921791122411897
2010,20-24 ans,1,-0.0874391657186663
2010,20-24 ans,2,0.0882554318529408
2010,25-29 ans,1,-0.0793303836959659
2010,25-29 ans,2,0.0824299967405716
2010,30-34 ans,1,-0.0734698259360503
2010,30-34 ans,2,0.0744095980082078
2010,35-39 ans,1,-0.0772066208282239
2010,35-39 ans,2,0.0779436128674226
2010,40-44 ans,1,-0.0785774369348213
2010,40-44 ans,2,0.0769267077253071
2010,45-49 ans,1,-0.0683162915205744
2010,45-49 ans,2,0.0667066211044067
2010,50-54 ans,1,-0.0569015418909698
2010,50-54 ans,2,0.053659412602324
2010,55-59 ans,1,-0.0442260455096562
2010,55-59 ans,2,0.0427314103978569
2010,60-64 ans,1,-0.0324077378296587
2010,60-64 ans,2,0.0312428428836975
2010,65-69 ans,1,-0.0250377243410191
2010,65-69 ans,2,0.0242897907903947
2010,70-74 ans,1,-0.0171622406174392
2010,70-74 ans,2,0.017929551999072
2010,75-79 ans,1,-0.0107553823945806
2010,75-79 ans,2,0.0128199238580174
2010,80 ans et plus,1,-0.00772034620426764
2010,80 ans et plus,2,0.0115293956739556
2010,Moins de 5 ans,1,-0.0751919348999876
2010,Moins de 5 ans,2,0.0743473817578704
2011,05-09 ans,1,-0.0831274807833593
2011,05-09 ans,2,0.083221049145196
2011,10-14 ans,1,-0.0886164899640211
2011,10-14 ans,2,0.0862454922155739
2011,15-19 ans,1,-0.0897914084868105
2011,15-19 ans,2,0.0895359971119737
2011,20-24 ans,1,-0.0866244104950589
2011,20-24 ans,2,0.0871223760252899
2011,25-29 ans,1,-0.0796728312937702
2011,25-29 ans,2,0.0833982467828389
2011,30-34 ans,1,-0.0740603223142613
2011,30-34 ans,2,0.075512976032237
2011,35-39 ans,1,-0.0752374747664489
2011,35-39 ans,2,0.0762171199933213
2011,40-44 ans,1,-0.078619050299782
2011,40-44 ans,2,0.0772742830840014
2011,45-49 ans,1,-0.070234034404883
2011,45-49 ans,2,0.0675988691556357
2011,50-54 ans,1,-0.0568066588470181
2011,50-54 ans,2,0.053710355828187
2011,55-59 ans,1,-0.0475637017651554
2011,55-59 ans,2,0.046109959822126
2011,60-64 ans,1,-0.0320547070780431
2011,60-64 ans,2,0.0310703027227248
2011,65-69 ans,1,-0.0255800316968111
2011,65-69 ans,2,0.0249401337815837
2011,70-74 ans,1,-0.0176534907070953
2011,70-74 ans,2,0.0186333608754069
2011,75-79 ans,1,-0.0113045410328182
2011,75-79 ans,2,0.013226111053774
2011,80 ans et plus,1,-0.00827346380821911
2011,80 ans et plus,2,0.0120560956253768
2011,Moins de 5 ans,1,-0.0747799022564446
2011,Moins de 5 ans,2,0.0741272707447533
2012,05-09 ans,1,-0.0820858247492902
2012,05-09 ans,2,0.0800271791196423
2012,10-14 ans,1,-0.0874262848494285
2012,10-14 ans,2,0.0863489242350022
2012,15-19 ans,1,-0.0873410112188116
2012,15-19 ans,2,0.0859564555805222
2012,20-24 ans,1,-0.0852654234096067
2012,20-24 ans,2,0.0865613751217622
2012,25-29 ans,1,-0.0800433738148306
2012,25-29 ans,2,0.0845852152553826
2012,30-34 ans,1,-0.0743566803979471
2012,30-34 ans,2,0.0760823524506261
2012,35-39 ans,1,-0.0738767646611741
2012,35-39 ans,2,0.0744708656810222
2012,40-44 ans,1,-0.0775005945673395
2012,40-44 ans,2,0.0758763095919312
2012,45-49 ans,1,-0.0721187648136991
2012,45-49 ans,2,0.0698128010530739
2012,50-54 ans,1,-0.0585210876890672
2012,50-54 ans,2,0.055318862787931
2012,55-59 ans,1,-0.0483680853917612
2012,55-59 ans,2,0.0465115049789024
2012,60-64 ans,1,-0.0343051834086573
2012,60-64 ans,2,0.0335726740527125
2012,65-69 ans,1,-0.0259354764776007
2012,65-69 ans,2,0.0256354294897488
2012,70-74 ans,1,-0.0184039801430385
2012,70-74 ans,2,0.0190510403018487
2012,75-79 ans,1,-0.0116170466483885
2012,75-79 ans,2,0.0136550927662649
2012,80 ans et plus,1,-0.00881942026786622
2012,80 ans et plus,2,0.0127642799190626
2012,Moins de 5 ans,1,-0.0740149974914928
2012,Moins de 5 ans,2,0.0737696376145644
2013,05-09 ans,1,-0.0818625475092202
2013,05-09 ans,2,0.0808491585944871
2013,10-14 ans,1,-0.086819880407275
2013,10-14 ans,2,0.0848500464851108
2013,15-19 ans,1,-0.0849007094920139
2013,15-19 ans,2,0.0837755748826112
2013,20-24 ans,1,-0.082202030377444
2013,20-24 ans,2,0.0831942346629367
2013,25-29 ans,1,-0.0814549215869595
2013,25-29 ans,2,0.0860487882525503
2013,30-34 ans,1,-0.0752481544546324
2013,30-34 ans,2,0.0774441727124242
2013,35-39 ans,1,-0.0727123657758968
2013,35-39 ans,2,0.0736319828958667
2013,40-44 ans,1,-0.0758429419523102
2013,40-44 ans,2,0.0752999524183878
2013,45-49 ans,1,-0.0732590537019095
2013,45-49 ans,2,0.0708532267240686
2013,50-54 ans,1,-0.0609268838909663
2013,50-54 ans,2,0.0579757098255982
2013,55-59 ans,1,-0.0491571061572324
2013,55-59 ans,2,0.0467379393652476
2013,60-64 ans,1,-0.0361095150431081
2013,60-64 ans,2,0.0350483375171441
2013,65-69 ans,1,-0.0263120490781068
2013,65-69 ans,2,0.0263411010869007
2013,70-74 ans,1,-0.01920041772763
2013,70-74 ans,2,0.0196163476065796
2013,75-79 ans,1,-0.0117141860355868
2013,75-79 ans,2,0.0140790038189134
2013,80 ans et plus,1,-0.00948951703238038
2013,80 ans et plus,2,0.0134849152750639
2013,Moins de 5 ans,1,-0.0727877197773276
2013,Moins de 5 ans,2,0.0707695078761091
2014,05-09 ans,1,-0.0822949261983927
2014,05-09 ans,2,0.0802355779945414
2014,10-14 ans,1,-0.0841099844143743
2014,10-14 ans,2,0.0835408448295975
2014,15-19 ans,1,-0.0843053619775142
2014,15-19 ans,2,0.0825117875654681
2014,20-24 ans,1,-0.0808300198423948
2014,20-24 ans,2,0.0811004342289891
2014,25-29 ans,1,-0.0805507824050117
2014,25-29 ans,2,0.0844395918129977
2014,30-34 ans,1,-0.0763766040184014
2014,30-34 ans,2,0.0791924536125484
2014,35-39 ans,1,-0.0718835130027702
2014,35-39 ans,2,0.0728382231189756
2014,40-44 ans,1,-0.0743306158408352
2014,40-44 ans,2,0.0749188846789488
2014,45-49 ans,1,-0.0739574465394888
2014,45-49 ans,2,0.0710453128893918
2014,50-54 ans,1,-0.0626537867302204
2014,50-54 ans,2,0.0605682172440698
2014,55-59 ans,1,-0.0504658026540143
2014,55-59 ans,2,0.0474438419821593
2014,60-64 ans,1,-0.0376573967026729
2014,60-64 ans,2,0.0367361616426271
2014,65-69 ans,1,-0.0271776034421702
2014,65-69 ans,2,0.0272917551505174
2014,70-74 ans,1,-0.0200525303741385
2014,70-74 ans,2,0.0204493463196362
2014,75-79 ans,1,-0.011882116052103
2014,75-79 ans,2,0.0139305534657453
2014,80 ans et plus,1,-0.0101603412376632
2014,80 ans et plus,2,0.0145176001241722
2014,Moins de 5 ans,1,-0.0713111685678342
2014,Moins de 5 ans,2,0.0692394133396143
2015,05-09 ans,1,-0.0824319239155838
2015,05-09 ans,2,0.0802806232650269
2015,10-14 ans,1,-0.0814225713320509
2015,10-14 ans,2,0.0816872410735467
2015,15-19 ans,1,-0.0844041127379224
2015,15-19 ans,2,0.0819946871448791
2015,20-24 ans,1,-0.0784653813470997
2015,20-24 ans,2,0.0787676322121248
2015,25-29 ans,1,-0.0802444697163342
2015,25-29 ans,2,0.0828281062176666
2015,30-34 ans,1,-0.0777950423782805
2015,30-34 ans,2,0.0808005554079357
2015,35-39 ans,1,-0.0713225866473976
2015,35-39 ans,2,0.0724499501951103
2015,40-44 ans,1,-0.073673511106468
2015,40-44 ans,2,0.0750948435297065
2015,45-49 ans,1,-0.074111436088344
2015,45-49 ans,2,0.0709266572843207
2015,50-54 ans,1,-0.0637210991899877
2015,50-54 ans,2,0.0621716282798335
2015,55-59 ans,1,-0.0519844819484831
2015,55-59 ans,2,0.0491405941626064
2015,60-64 ans,1,-0.0399146232078395
2015,60-64 ans,2,0.0385770641634158
2015,65-69 ans,1,-0.0278435725499969
2015,65-69 ans,2,0.0278696157331548
2015,70-74 ans,1,-0.0204238129979794
2015,70-74 ans,2,0.0208498366745419
2015,75-79 ans,1,-0.0126346617296562
2015,75-79 ans,2,0.0144371967083005
2015,80 ans et plus,1,-0.0106405250545238
2015,80 ans et plus,2,0.0153437437981749
2015,Moins de 5 ans,1,-0.0689661880520523
2015,Moins de 5 ans,2,0.0667800241496546
2016,05-09 ans,1,-0.0812593656484264
2016,05-09 ans,2,0.0792014673681824
2016,10-14 ans,1,-0.0808141796052461
2016,10-14 ans,2,0.0797999747879363
2016,15-19 ans,1,-0.0838478276211387
2016,15-19 ans,2,0.0818261866150669
2016,20-24 ans,1,-0.0764741912000633
2016,20-24 ans,2,0.0763220973144915
2016,25-29 ans,1,-0.078981896320832
2016,25-29 ans,2,0.0814948932533121
2016,30-34 ans,1,-0.0784735960302749
2016,30-34 ans,2,0.0822433203717467
2016,35-39 ans,1,-0.0716667444857035
2016,35-39 ans,2,0.0735079840510474
2016,40-44 ans,1,-0.0726995871840703
2016,40-44 ans,2,0.0737166762155796
2016,45-49 ans,1,-0.0741658345470612
2016,45-49 ans,2,0.0716226040900095
2016,50-54 ans,1,-0.0658152551028989
2016,50-54 ans,2,0.0636031693699013
2016,55-59 ans,1,-0.0518082841763104
2016,55-59 ans,2,0.0491388947582131
2016,60-64 ans,1,-0.043350430939473
2016,60-64 ans,2,0.0419825555987527
2016,65-69 ans,1,-0.0276937488117341
2016,65-69 ans,2,0.0275063574084639
2016,70-74 ans,1,-0.021207506722786
2016,70-74 ans,2,0.0216635268385026
2016,75-79 ans,1,-0.0134078884162734
2016,75-79 ans,2,0.0152607932934281
2016,80 ans et plus,1,-0.0112958337291805
2016,80 ans et plus,2,0.0160222399899999
2016,Moins de 5 ans,1,-0.067037829458527
2016,Moins de 5 ans,2,0.065087258675366
2017,05-09 ans,1,-0.0795911511870884
2017,05-09 ans,2,0.0787474457929958
2017,10-14 ans,1,-0.080122200830447
2017,10-14 ans,2,0.0780391674700176
2017,15-19 ans,1,-0.0830012451699689
2017,15-19 ans,2,0.0820712812671858
2017,20-24 ans,1,-0.073927544981943
2017,20-24 ans,2,0.0726204884966519
2017,25-29 ans,1,-0.078358223907317
2017,25-29 ans,2,0.0811416976165995
2017,30-34 ans,1,-0.0785384267386078
2017,30-34 ans,2,0.0830912606295221
2017,35-39 ans,1,-0.0729206865722783
2017,35-39 ans,2,0.0746151065682173
2017,40-44 ans,1,-0.0714708910362474
2017,40-44 ans,2,0.0718566792670134
2017,45-49 ans,1,-0.0733745587260803
2017,45-49 ans,2,0.0711607989845833
2017,50-54 ans,1,-0.0673684312856099
2017,50-54 ans,2,0.0653483460094335
2017,55-59 ans,1,-0.0541148217541295
2017,55-59 ans,2,0.0514384372329236
2017,60-64 ans,1,-0.0441461328329306
2017,60-64 ans,2,0.0426776589180878
2017,65-69 ans,1,-0.029778967134822
2017,65-69 ans,2,0.0296576402125821
2017,70-74 ans,1,-0.0217581812802858
2017,70-74 ans,2,0.0220997209665113
2017,75-79 ans,1,-0.014205871107062
2017,75-79 ans,2,0.01560612721899
2017,80 ans et plus,1,-0.0117543773354302
2017,80 ans et plus,2,0.0170175532920486
2017,Moins de 5 ans,1,-0.0655682881197518
2017,Moins de 5 ans,2,0.0628105900566362
2018,05-09 ans,1,-0.079661675227753
2018,05-09 ans,2,0.0758556767325502
2018,10-14 ans,1,-0.0795637751621928
2018,10-14 ans,2,0.0786469469071631
2018,15-19 ans,1,-0.0829709294093783
2018,15-19 ans,2,0.0815322266967299
2018,20-24 ans,1,-0.0711888530456987
2018,20-24 ans,2,0.069700060235641
2018,25-29 ans,1,-0.0763812351682177
2018,25-29 ans,2,0.0790236665376581
2018,30-34 ans,1,-0.079715839607151
2018,30-34 ans,2,0.0842426411055744
2018,35-39 ans,1,-0.0738709348713112
2018,35-39 ans,2,0.0760683753001514
2018,40-44 ans,1,-0.0706917005836923
2018,40-44 ans,2,0.0713675882271812
2018,45-49 ans,1,-0.0719405429445592
2018,45-49 ans,2,0.0707117498419462
2018,50-54 ans,1,-0.0688041774006203
2018,50-54 ans,2,0.0667446299425815
2018,55-59 ans,1,-0.0564130134135157
2018,55-59 ans,2,0.0539462208574124
2018,60-64 ans,1,-0.0452754736389414
2018,60-64 ans,2,0.0430014162465463
2018,65-69 ans,1,-0.0313110238299194
2018,65-69 ans,2,0.031042674972252
2018,70-74 ans,1,-0.0224193571323533
2018,70-74 ans,2,0.0228654547401543
2018,75-79 ans,1,-0.0148045190267251
2018,75-79 ans,2,0.016123461129632
2018,80 ans et plus,1,-0.012301238230321
2018,80 ans et plus,2,0.0177115601862945
2018,Moins de 5 ans,1,-0.0626857113076497
2018,Moins de 5 ans,2,0.0614156503405317
2019,05-09 ans,1,-0.0778030989119086
2019,05-09 ans,2,0.0745635232575864
2019,10-14 ans,1,-0.0803094864304946
2019,10-14 ans,2,0.0785486835391938
2019,15-19 ans,1,-0.0807804374734478
2019,15-19 ans,2,0.0804814873386957
2019,20-24 ans,1,-0.070978128605481
2019,20-24 ans,2,0.0685684892905519
2019,25-29 ans,1,-0.0744125854905622
2019,25-29 ans,2,0.0764602679207866
2019,30-34 ans,1,-0.0794579827721336
2019,30-34 ans,2,0.0837302951886533
2019,35-39 ans,1,-0.0756440518538479
2019,35-39 ans,2,0.0779316932663464
2019,40-44 ans,1,-0.0698844384638122
2019,40-44 ans,2,0.0709563862640642
2019,45-49 ans,1,-0.0709389258415024
2019,45-49 ans,2,0.0707016459140622
2019,50-54 ans,1,-0.0693176629850094
2019,50-54 ans,2,0.066972409235539
2019,55-59 ans,1,-0.0581467384337094
2019,55-59 ans,2,0.0562878344546311
2019,60-64 ans,1,-0.0465101253082202
2019,60-64 ans,2,0.0440699602195328
2019,65-69 ans,1,-0.0330929910179237
2019,65-69 ans,2,0.0325429934756729
2019,70-74 ans,1,-0.0229625653729598
2019,70-74 ans,2,0.0238901003361512
2019,75-79 ans,1,-0.0156427886666546
2019,75-79 ans,2,0.0167440820023265
2019,80 ans et plus,1,-0.0131621936697804
2019,80 ans et plus,2,0.0183169823300104
2019,Moins de 5 ans,1,-0.0609557987025525
2019,Moins de 5 ans,2,0.0592331659661959
2020,05-09 ans,1,-0.0746596728121682
2020,05-09 ans,2,0.071821797699274
2020,10-14 ans,1,-0.0808819149200485
2020,10-14 ans,2,0.0786027153758544
2020,15-19 ans,1,-0.0783506645512264
2020,15-19 ans,2,0.0789994103798144
2020,20-24 ans,1,-0.0713490894490136
2020,20-24 ans,2,0.0688527103648756
2020,25-29 ans,1,-0.0719529512337658
2020,25-29 ans,2,0.0736520819340149
2020,30-34 ans,1,-0.0795129501083419
2020,30-34 ans,2,0.0827113306496478
2020,35-39 ans,1,-0.0767556147480594
2020,35-39 ans,2,0.0795327965799896
2020,40-44 ans,1,-0.07008191541801
2020,40-44 ans,2,0.0707985336544028
2020,45-49 ans,1,-0.0702887888853401
2020,45-49 ans,2,0.0710968301664033
2020,50-54 ans,1,-0.0699262597341779
2020,50-54 ans,2,0.0672598640594422
2020,55-59 ans,1,-0.0591435917769573
2020,55-59 ans,2,0.0577408053689929
2020,60-64 ans,1,-0.0480524693214614
2020,60-64 ans,2,0.0456556622509443
2020,65-69 ans,1,-0.0353362368150744
2020,65-69 ans,2,0.0345870339813136
2020,70-74 ans,1,-0.0233256996009451
2020,70-74 ans,2,0.0243679418456007
2020,75-79 ans,1,-0.0162147380578116
2020,75-79 ans,2,0.0172580926948938
2020,80 ans et plus,1,-0.0139823325409447
2020,80 ans et plus,2,0.0193993731130679
