Annee,Subdivision,AgeQ80,Sexe,PartPopulationMoyenne
2010,Iles Du Vent,80 ans et plus,1,-0.0064928751722822
2010,Iles Du Vent,80 ans et plus,2,0.0105426005752248
2010,Iles Du Vent,Moins de 5 ans,1,-0.078242412170345
2010,Iles Du Vent,Moins de 5 ans,2,0.0758500873001825
2010,Iles Sous-Le-Vent,05-09 ans,1,-0.0851273404377973
2010,Iles Sous-Le-Vent,05-09 ans,2,0.0852660060523372
2010,Iles Sous-Le-Vent,10-14 ans,1,-0.0905688868773962
2010,Iles Sous-Le-Vent,10-14 ans,2,0.0732310483973693
2010,Iles Sous-Le-Vent,15-19 ans,1,-0.0940178672072063
2010,Iles Sous-Le-Vent,15-19 ans,2,0.093046222346611
2010,Iles Sous-Le-Vent,20-24 ans,1,-0.0875498801445997
2010,Iles Sous-Le-Vent,20-24 ans,2,0.0891310236357907
2010,Iles Sous-Le-Vent,25-29 ans,1,-0.0808880236770639
2010,Iles Sous-Le-Vent,25-29 ans,2,0.083024692186484
2010,Iles Sous-Le-Vent,30-34 ans,1,-0.075958006359855
2010,Iles Sous-Le-Vent,30-34 ans,2,0.0754031009698258
2010,Iles Sous-Le-Vent,35-39 ans,1,-0.078674004040045
2010,Iles Sous-Le-Vent,35-39 ans,2,0.0792947765201396
2010,Iles Sous-Le-Vent,40-44 ans,1,-0.0810129966393258
2010,Iles Sous-Le-Vent,40-44 ans,2,0.0786570638810645
2010,Iles Sous-Le-Vent,45-49 ans,1,-0.0698370749563966
2010,Iles Sous-Le-Vent,45-49 ans,2,0.0680419021764636
2010,Iles Sous-Le-Vent,50-54 ans,1,-0.0590417819931493
2010,Iles Sous-Le-Vent,50-54 ans,2,0.046312238515603
2010,Iles Sous-Le-Vent,55-59 ans,1,-0.0448874657691497
2010,Iles Sous-Le-Vent,55-59 ans,2,0.0433446331393297
2010,Iles Sous-Le-Vent,60-64 ans,1,-0.0332134924401529
2010,Iles Sous-Le-Vent,60-64 ans,2,0.0317694309324493
2010,Iles Sous-Le-Vent,65-69 ans,1,-0.0252238325454269
2010,Iles Sous-Le-Vent,65-69 ans,2,0.0241966545133406
2010,Iles Sous-Le-Vent,70-74 ans,1,-0.0170915687462651
2010,Iles Sous-Le-Vent,70-74 ans,2,0.0177676511958046
2010,Iles Sous-Le-Vent,75-79 ans,1,-0.0106928281906456
2010,Iles Sous-Le-Vent,75-79 ans,2,0.0126693707528885
2010,Iles Sous-Le-Vent,80 ans et plus,1,-0.00732370983179864
2010,Iles Sous-Le-Vent,80 ans et plus,2,0.0112621770147723
2010,Iles Sous-Le-Vent,Moins de 5 ans,1,-0.0825249670130607
2010,Iles Sous-Le-Vent,Moins de 5 ans,2,0.0791958678077646
2010,Marquises,05-09 ans,1,-0.0896997466158468
2010,Marquises,05-09 ans,2,0.088679409086815
2010,Marquises,10-14 ans,1,-0.0924508534229694
2010,Marquises,10-14 ans,2,0.0984413270261501
2010,Marquises,15-19 ans,1,-0.0967050274492181
2010,Marquises,15-19 ans,2,0.100396559264408
2010,Marquises,20-24 ans,1,-0.0770455937164444
2010,Marquises,20-24 ans,2,0.0788125522930822
2010,Marquises,25-29 ans,1,-0.0801132017572417
2010,Marquises,25-29 ans,2,0.0838470128238102
2010,Marquises,30-34 ans,1,-0.0729817620366882
2010,Marquises,30-34 ans,2,0.0738651248142951
2010,Marquises,35-39 ans,1,-0.0786216012468352
2010,Marquises,35-39 ans,2,0.068779985436614
2010,Marquises,40-44 ans,1,-0.0779329965332652
2010,Marquises,40-44 ans,2,0.0744970639909972
2010,Marquises,45-49 ans,1,-0.070056822936328
2010,Marquises,45-49 ans,2,0.0660607451635342
2010,Marquises,50-54 ans,1,-0.0558240028323021
2010,Marquises,50-54 ans,2,0.0530648222604936
2010,Marquises,55-59 ans,1,-0.0454961365095364
2010,Marquises,55-59 ans,2,0.0416767318980476
2010,Marquises,60-64 ans,1,-0.0348004071308877
2010,Marquises,60-64 ans,2,0.031444081264128
2010,Marquises,65-69 ans,1,-0.0263225449669993
2010,Marquises,65-69 ans,2,0.0275542355904411
2010,Marquises,70-74 ans,1,-0.020165976217745
2010,Marquises,70-74 ans,2,0.0192969747875449
2010,Marquises,75-79 ans,1,-0.0114652534261811
2010,Marquises,75-79 ans,2,0.0137937891825079
2010,Marquises,80 ans et plus,1,-0.00702073705343975
2010,Marquises,80 ans et plus,2,0.009707820711913
2010,Marquises,Moins de 5 ans,1,-0.0497606732287856
2010,Marquises,Moins de 5 ans,2,0.0649601351725306
2010,Australes,05-09 ans,1,-0.0959496886528354
2010,Australes,05-09 ans,2,0.0995299251320028
2010,Australes,10-14 ans,1,-0.0937693672196891
2010,Australes,10-14 ans,2,0.105442157746161
2010,Australes,15-19 ans,1,-0.10685896497847
2010,Australes,15-19 ans,2,0.0960827915904884
2010,Australes,20-24 ans,1,-0.0793895542172987
2010,Australes,20-24 ans,2,0.0716884392052499
2010,Australes,25-29 ans,1,-0.073795765711725
2010,Australes,25-29 ans,2,0.0843803297032461
2010,Australes,30-34 ans,1,-0.0679413639524888
2010,Australes,30-34 ans,2,0.0723040015170315
2010,Australes,35-39 ans,1,-0.0722398935327149
2010,Australes,35-39 ans,2,0.0728101151244785
2010,Australes,40-44 ans,1,-0.0777880816280507
2010,Australes,40-44 ans,2,0.0745445805522823
2010,Australes,45-49 ans,1,-0.070193955126709
2010,Australes,45-49 ans,2,0.06630758351664
2010,Australes,50-54 ans,1,-0.0550551716599807
2010,Australes,50-54 ans,2,0.0565037986248591
2010,Australes,55-59 ans,1,-0.0522476373114717
2010,Australes,55-59 ans,2,0.0442805888910258
2010,Australes,60-64 ans,1,-0.0372806844815033
2010,Australes,60-64 ans,2,0.0304660211837544
2010,Australes,65-69 ans,1,-0.023705787811342
2010,Australes,65-69 ans,2,0.0265215545782794
2010,Australes,70-74 ans,1,-0.020718408208516
2010,Australes,70-74 ans,2,0.0227246627212244
2010,Australes,75-79 ans,1,-0.0133910441070659
2010,Australes,75-79 ans,2,0.0152650518733713
2010,Australes,80 ans et plus,1,-0.00875887152526601
2010,Australes,80 ans et plus,2,0.0147872824764768
2010,Australes,Moins de 5 ans,1,-0.0405574885062784
2010,Australes,Moins de 5 ans,2,0.0447575110424962
2010,Tuamotu-Gambier,05-09 ans,1,-0.0945440668549372
2010,Tuamotu-Gambier,05-09 ans,2,0.0910830308609716
2010,Tuamotu-Gambier,10-14 ans,1,-0.0980787584987309
2010,Tuamotu-Gambier,10-14 ans,2,0.0890221707205549
2010,Tuamotu-Gambier,15-19 ans,1,-0.0959084221359294
2010,Tuamotu-Gambier,15-19 ans,2,0.0781302731351528
2010,Tuamotu-Gambier,20-24 ans,1,-0.0962594682772562
2010,Tuamotu-Gambier,20-24 ans,2,0.0755776774289714
2010,Tuamotu-Gambier,25-29 ans,1,-0.0898953690095531
2010,Tuamotu-Gambier,25-29 ans,2,0.0806183737446111
2010,Tuamotu-Gambier,30-34 ans,1,-0.0695611257913542
2010,Tuamotu-Gambier,30-34 ans,2,0.0694841336864489
2010,Tuamotu-Gambier,35-39 ans,1,-0.0812664849294485
2010,Tuamotu-Gambier,35-39 ans,2,0.0669793104520519
2010,Tuamotu-Gambier,40-44 ans,1,-0.0754684020486637
2010,Tuamotu-Gambier,40-44 ans,2,0.0657085265455626
2010,Tuamotu-Gambier,45-49 ans,1,-0.0641567054870324
2010,Tuamotu-Gambier,45-49 ans,2,0.0523805492731466
2010,Tuamotu-Gambier,50-54 ans,1,-0.0503305493442801
2010,Tuamotu-Gambier,50-54 ans,2,0.0435407437491393
2010,Tuamotu-Gambier,55-59 ans,1,-0.0408781521046203
2010,Tuamotu-Gambier,55-59 ans,2,0.0347022489173569
2010,Tuamotu-Gambier,60-64 ans,1,-0.0282879175348604
2010,Tuamotu-Gambier,60-64 ans,2,0.0255934803095385
2010,Tuamotu-Gambier,65-69 ans,1,-0.0256181417265293
2010,Tuamotu-Gambier,65-69 ans,2,0.0214834658661621
2010,Tuamotu-Gambier,70-74 ans,1,-0.0183056919149115
2010,Tuamotu-Gambier,70-74 ans,2,0.0169072065609818
2010,Tuamotu-Gambier,75-79 ans,1,-0.0111716197558465
2010,Tuamotu-Gambier,75-79 ans,2,0.0105757495814937
2010,Tuamotu-Gambier,80 ans et plus,1,-0.00670601973779294
2010,Tuamotu-Gambier,80 ans et plus,2,0.00668923076060871
2010,Tuamotu-Gambier,Moins de 5 ans,1,-0.0502125449748368
2010,Tuamotu-Gambier,Moins de 5 ans,2,0.0476498542668433
2011,Iles Du Vent,05-09 ans,1,-0.0805881593351229
2011,Iles Du Vent,05-09 ans,2,0.083191440920753
2011,Iles Du Vent,10-14 ans,1,-0.0862315296632164
2011,Iles Du Vent,10-14 ans,2,0.0979103570735297
2011,Iles Du Vent,15-19 ans,1,-0.0868061004022963
2011,Iles Du Vent,15-19 ans,2,0.0884754953225665
2011,Iles Du Vent,20-24 ans,1,-0.0850494569595902
2011,Iles Du Vent,20-24 ans,2,0.0874266885481278
2011,Iles Du Vent,25-29 ans,1,-0.0793455441007149
2011,Iles Du Vent,25-29 ans,2,0.0849903660452578
2011,Iles Du Vent,30-34 ans,1,-0.0735895696028728
2011,Iles Du Vent,30-34 ans,2,0.0763642342528063
2011,Iles Du Vent,35-39 ans,1,-0.0735607626467136
2011,Iles Du Vent,35-39 ans,2,0.0783520733794672
2011,Iles Du Vent,40-44 ans,1,-0.0774414580302738
2011,Iles Du Vent,40-44 ans,2,0.078176743382538
2011,Iles Du Vent,45-49 ans,1,-0.0679957340726916
2011,Iles Du Vent,45-49 ans,2,0.0673110742914912
2011,Iles Du Vent,50-54 ans,1,-0.0557848763315581
2011,Iles Du Vent,50-54 ans,2,0.0629266859286865
2011,Iles Du Vent,55-59 ans,1,-0.0459841263651331
2011,Iles Du Vent,55-59 ans,2,0.0460566032052885
2011,Iles Du Vent,60-64 ans,1,-0.0304413092080489
2011,Iles Du Vent,60-64 ans,2,0.0309490722044585
2011,Iles Du Vent,65-69 ans,1,-0.0241176716381474
2011,Iles Du Vent,65-69 ans,2,0.0239789630378394
2011,Iles Du Vent,70-74 ans,1,-0.0161541384273623
2011,Iles Du Vent,70-74 ans,2,0.0178616120787553
2011,Iles Du Vent,75-79 ans,1,-0.0105949574088839
2011,Iles Du Vent,75-79 ans,2,0.0126657996221586
2011,Iles Du Vent,80 ans et plus,1,-0.00685979742053869
2011,Iles Du Vent,80 ans et plus,2,0.0111364168084226
2011,Iles Du Vent,Moins de 5 ans,1,-0.0787812840349032
2011,Iles Du Vent,Moins de 5 ans,2,0.0755542267693433
2011,Iles Sous-Le-Vent,05-09 ans,1,-0.0834478681681771
2011,Iles Sous-Le-Vent,05-09 ans,2,0.083068381552089
2011,Iles Sous-Le-Vent,10-14 ans,1,-0.0890594203247715
2011,Iles Sous-Le-Vent,10-14 ans,2,0.0857736036296836
2011,Iles Sous-Le-Vent,15-19 ans,1,-0.0902582518795474
2011,Iles Sous-Le-Vent,15-19 ans,2,0.0907074306545844
2011,Iles Sous-Le-Vent,20-24 ans,1,-0.0854328521207017
2011,Iles Sous-Le-Vent,20-24 ans,2,0.0876560144716713
2011,Iles Sous-Le-Vent,25-29 ans,1,-0.0806622838582442
2011,Iles Sous-Le-Vent,25-29 ans,2,0.0845632538278917
2011,Iles Sous-Le-Vent,30-34 ans,1,-0.0646614664314132
2011,Iles Sous-Le-Vent,30-34 ans,2,0.0770701626890298
2011,Iles Sous-Le-Vent,35-39 ans,1,-0.0757441592912874
2011,Iles Sous-Le-Vent,35-39 ans,2,0.0776383293025259
2011,Iles Sous-Le-Vent,40-44 ans,1,-0.0802043291523743
2011,Iles Sous-Le-Vent,40-44 ans,2,0.0789295968789589
2011,Iles Sous-Le-Vent,45-49 ans,1,-0.0711515746246612
2011,Iles Sous-Le-Vent,45-49 ans,2,0.068902708501354
2011,Iles Sous-Le-Vent,50-54 ans,1,-0.058373154901528
2011,Iles Sous-Le-Vent,50-54 ans,2,0.055208927913324
2011,Iles Sous-Le-Vent,55-59 ans,1,-0.0476735750131921
2011,Iles Sous-Le-Vent,55-59 ans,2,0.046832410804586
2011,Iles Sous-Le-Vent,60-64 ans,1,-0.0326092544096904
2011,Iles Sous-Le-Vent,60-64 ans,2,0.0317877372386982
2011,Iles Sous-Le-Vent,65-69 ans,1,-0.0256535486143867
2011,Iles Sous-Le-Vent,65-69 ans,2,0.0250268199688582
2011,Iles Sous-Le-Vent,70-74 ans,1,-0.0151452738620063
2011,Iles Sous-Le-Vent,70-74 ans,2,0.0159356667255199
2011,Iles Sous-Le-Vent,75-79 ans,1,-0.0111511996479762
2011,Iles Sous-Le-Vent,75-79 ans,2,0.0131527361725111
2011,Iles Sous-Le-Vent,80 ans et plus,1,-0.00768433166810668
2011,Iles Sous-Le-Vent,80 ans et plus,2,0.0118804493086482
2011,Iles Sous-Le-Vent,Moins de 5 ans,1,-0.0810874560319356
2011,Iles Sous-Le-Vent,Moins de 5 ans,2,0.0758257074471837
2011,Marquises,05-09 ans,1,-0.090165228834479
2011,Marquises,05-09 ans,2,0.0891357949531366
2011,Marquises,10-14 ans,1,-0.0918254492492117
2011,Marquises,10-14 ans,2,0.0967440972938252
2011,Marquises,15-19 ans,1,-0.0923095325740221
2011,Marquises,15-19 ans,2,0.0987877357756462
2011,Marquises,20-24 ans,1,-0.0769973938945917
2011,Marquises,20-24 ans,2,0.0842487116404007
2011,Marquises,25-29 ans,1,-0.0796472142652701
2011,Marquises,25-29 ans,2,0.0850287554522988
2011,Marquises,30-34 ans,1,-0.0738348209686403
2011,Marquises,30-34 ans,2,0.0766488632739569
2011,Marquises,35-39 ans,1,-0.0771423119890455
2011,Marquises,35-39 ans,2,0.0763950519108329
2011,Marquises,40-44 ans,1,-0.0782477615855816
2011,Marquises,40-44 ans,2,0.0754605583811562
2011,Marquises,45-49 ans,1,-0.0729526869618703
2011,Marquises,45-49 ans,2,0.0678993567541174
2011,Marquises,50-54 ans,1,-0.0568086914726955
2011,Marquises,50-54 ans,2,0.0550318589940775
2011,Marquises,55-59 ans,1,-0.0474147652425428
2011,Marquises,55-59 ans,2,0.0455492172402116
2011,Marquises,60-64 ans,1,-0.034250623119112
2011,Marquises,60-64 ans,2,0.032605716055873
2011,Marquises,65-69 ans,1,-0.0284854130381522
2011,Marquises,65-69 ans,2,0.0281082566535454
2011,Marquises,70-74 ans,1,-0.0206191650537002
2011,Marquises,70-74 ans,2,0.021371043035697
2011,Marquises,75-79 ans,1,-0.0125981431470895
2011,Marquises,75-79 ans,2,0.0144776230300971
2011,Marquises,80 ans et plus,1,-0.00879606423614304
2011,Marquises,80 ans et plus,2,0.0105489404274511
2011,Marquises,Moins de 5 ans,1,-0.0579047343678526
2011,Marquises,Moins de 5 ans,2,0.0478274260593592
2011,Australes,05-09 ans,1,-0.0998960596748623
2011,Australes,05-09 ans,2,0.0969741674204248
2011,Australes,10-14 ans,1,-0.0955744663673817
2011,Australes,10-14 ans,2,0.105738934412963
2011,Australes,15-19 ans,1,-0.095605753920739
2011,Australes,15-19 ans,2,0.0861701309004606
2011,Australes,20-24 ans,1,-0.0991574499331054
2011,Australes,20-24 ans,2,0.0805561086169062
2011,Australes,25-29 ans,1,-0.0774769214136974
2011,Australes,25-29 ans,2,0.0871751078418738
2011,Australes,30-34 ans,1,-0.071840203290878
2011,Australes,30-34 ans,2,0.0711884623394739
2011,Australes,35-39 ans,1,-0.0733237780586674
2011,Australes,35-39 ans,2,0.0708811061281301
2011,Australes,40-44 ans,1,-0.087065369266809
2011,Australes,40-44 ans,2,0.0831896306900597
2011,Australes,45-49 ans,1,-0.0740423442115547
2011,Australes,45-49 ans,2,0.068905964573265
2011,Australes,50-54 ans,1,-0.0572085230926937
2011,Australes,50-54 ans,2,0.0542728010060152
2011,Australes,55-59 ans,1,-0.05608105375921
2011,Australes,55-59 ans,2,0.0494473237564823
2011,Australes,60-64 ans,1,-0.0355557902122057
2011,Australes,60-64 ans,2,0.0302538979119321
2011,Australes,65-69 ans,1,-0.0242438032311802
2011,Australes,65-69 ans,2,0.026763122262728
2011,Australes,70-74 ans,1,-0.0219902613299878
2011,Australes,70-74 ans,2,0.0238090366695962
2011,Australes,75-79 ans,1,-0.0133828319188636
2011,Australes,75-79 ans,2,0.0147111859338651
2011,Australes,80 ans et plus,1,-0.0101402401724782
2011,Australes,80 ans et plus,2,0.0137354482942265
2011,Australes,Moins de 5 ans,1,-0.0292633603963686
2011,Australes,Moins de 5 ans,2,0.029972421918086
2011,Tuamotu-Gambier,05-09 ans,1,-0.0946769458965331
2011,Tuamotu-Gambier,05-09 ans,2,0.101484295598652
2011,Tuamotu-Gambier,10-14 ans,1,-0.0984517077662838
2011,Tuamotu-Gambier,10-14 ans,2,0.099639417482233
2011,Tuamotu-Gambier,15-19 ans,1,-0.0897832567074672
2011,Tuamotu-Gambier,15-19 ans,2,0.0883228602460946
2011,Tuamotu-Gambier,20-24 ans,1,-0.0982094756009676
2011,Tuamotu-Gambier,20-24 ans,2,0.0873621836282044
2011,Tuamotu-Gambier,25-29 ans,1,-0.0916124864822962
2011,Tuamotu-Gambier,25-29 ans,2,0.0925067793355218
2011,Tuamotu-Gambier,30-34 ans,1,-0.0742102352671958
2011,Tuamotu-Gambier,30-34 ans,2,0.0797919752487784
2011,Tuamotu-Gambier,35-39 ans,1,-0.0805339752410026
2011,Tuamotu-Gambier,35-39 ans,2,0.075561094119229
2011,Tuamotu-Gambier,40-44 ans,1,-0.0773359112091504
2011,Tuamotu-Gambier,40-44 ans,2,0.0748892314592235
2011,Tuamotu-Gambier,45-49 ans,1,-0.0656921915821189
2011,Tuamotu-Gambier,45-49 ans,2,0.062810926114731
2011,Tuamotu-Gambier,50-54 ans,1,-0.0514768328366908
2011,Tuamotu-Gambier,50-54 ans,2,0.0492174089266502
2011,Tuamotu-Gambier,55-59 ans,1,-0.0468259661800483
2011,Tuamotu-Gambier,55-59 ans,2,0.0445839590408167
2011,Tuamotu-Gambier,60-64 ans,1,-0.028061329333248
2011,Tuamotu-Gambier,60-64 ans,2,0.0275970590682535
2011,Tuamotu-Gambier,65-69 ans,1,-0.0253486378891161
2011,Tuamotu-Gambier,65-69 ans,2,0.0251618158123933
2011,Tuamotu-Gambier,70-74 ans,1,-0.0195724861135439
2011,Tuamotu-Gambier,70-74 ans,2,0.0204876171662774
2011,Tuamotu-Gambier,75-79 ans,1,-0.0115523035511444
2011,Tuamotu-Gambier,75-79 ans,2,0.0118889038640439
2011,Tuamotu-Gambier,80 ans et plus,1,-0.00566570771369575
2011,Tuamotu-Gambier,80 ans et plus,2,0.00832677875458016
2011,Tuamotu-Gambier,Moins de 5 ans,1,-0.0386077381596541
2011,Tuamotu-Gambier,Moins de 5 ans,2,0.0486265777912215
2012,Iles Du Vent,05-09 ans,1,-0.0802498335863175
2012,Iles Du Vent,05-09 ans,2,0.0788849750035801
2012,Iles Du Vent,10-14 ans,1,-0.08623676256906
2012,Iles Du Vent,10-14 ans,2,0.083773886419623
2012,Iles Du Vent,15-19 ans,1,-0.08538722158436
2012,Iles Du Vent,15-19 ans,2,0.0842300357481247
2012,Iles Du Vent,20-24 ans,1,-0.0830818251042583
2012,Iles Du Vent,20-24 ans,2,0.0845513343480411
2012,Iles Du Vent,25-29 ans,1,-0.0805463483528315
2012,Iles Du Vent,25-29 ans,2,0.0853822378890649
2012,Iles Du Vent,30-34 ans,1,-0.0863692408847788
2012,Iles Du Vent,30-34 ans,2,0.0762735197786724
2012,Iles Du Vent,35-39 ans,1,-0.0733273836294223
2012,Iles Du Vent,35-39 ans,2,0.0744251309226861
2012,Iles Du Vent,40-44 ans,1,-0.0768679551900792
2012,Iles Du Vent,40-44 ans,2,0.0748888498832323
2012,Iles Du Vent,45-49 ans,1,-0.0704684667841931
2012,Iles Du Vent,45-49 ans,2,0.0692343016237577
2012,Iles Du Vent,50-54 ans,1,-0.0580544311017004
2012,Iles Du Vent,50-54 ans,2,0.054838075776218
2012,Iles Du Vent,55-59 ans,1,-0.0473222203299313
2012,Iles Du Vent,55-59 ans,2,0.0461062956644606
2012,Iles Du Vent,60-64 ans,1,-0.0332225233302694
2012,Iles Du Vent,60-64 ans,2,0.0328564547735889
2012,Iles Du Vent,65-69 ans,1,-0.0248785919099384
2012,Iles Du Vent,65-69 ans,2,0.0246670753390287
2012,Iles Du Vent,70-74 ans,1,-0.0172739524767379
2012,Iles Du Vent,70-74 ans,2,0.0180044769748202
2012,Iles Du Vent,75-79 ans,1,-0.0130584193349828
2012,Iles Du Vent,75-79 ans,2,0.0156828253759748
2012,Iles Du Vent,80 ans et plus,1,-0.00772890836097553
2012,Iles Du Vent,80 ans et plus,2,0.011314071934847
2012,Iles Du Vent,Moins de 5 ans,1,-0.0747558167377312
2012,Iles Du Vent,Moins de 5 ans,2,0.0741218515887535
2012,Iles Sous-Le-Vent,05-09 ans,1,-0.0825286141189826
2012,Iles Sous-Le-Vent,05-09 ans,2,0.0791727816993693
2012,Iles Sous-Le-Vent,10-14 ans,1,-0.0876465614354855
2012,Iles Sous-Le-Vent,10-14 ans,2,0.0855425423520111
2012,Iles Sous-Le-Vent,15-19 ans,1,-0.0877954735942903
2012,Iles Sous-Le-Vent,15-19 ans,2,0.0867162463940737
2012,Iles Sous-Le-Vent,20-24 ans,1,-0.0836093569391645
2012,Iles Sous-Le-Vent,20-24 ans,2,0.0862392040630307
2012,Iles Sous-Le-Vent,25-29 ans,1,-0.0809048786858394
2012,Iles Sous-Le-Vent,25-29 ans,2,0.0851434074183899
2012,Iles Sous-Le-Vent,30-34 ans,1,-0.0754926329175345
2012,Iles Sous-Le-Vent,30-34 ans,2,0.0773002113357528
2012,Iles Sous-Le-Vent,35-39 ans,1,-0.0743426485879077
2012,Iles Sous-Le-Vent,35-39 ans,2,0.0752018525084525
2012,Iles Sous-Le-Vent,40-44 ans,1,-0.0786460466741065
2012,Iles Sous-Le-Vent,40-44 ans,2,0.0766049795131273
2012,Iles Sous-Le-Vent,45-49 ans,1,-0.0729576467450174
2012,Iles Sous-Le-Vent,45-49 ans,2,0.071065410149236
2012,Iles Sous-Le-Vent,50-54 ans,1,-0.0597090482369444
2012,Iles Sous-Le-Vent,50-54 ans,2,0.0465410599446995
2012,Iles Sous-Le-Vent,55-59 ans,1,-0.0482820929376533
2012,Iles Sous-Le-Vent,55-59 ans,2,0.0468364964851695
2012,Iles Sous-Le-Vent,60-64 ans,1,-0.0348460482689365
2012,Iles Sous-Le-Vent,60-64 ans,2,0.0340627630676057
2012,Iles Sous-Le-Vent,65-69 ans,1,-0.0261333833363693
2012,Iles Sous-Le-Vent,65-69 ans,2,0.0256713889018755
2012,Iles Sous-Le-Vent,70-74 ans,1,-0.0180012058160484
2012,Iles Sous-Le-Vent,70-74 ans,2,0.018971893116201
2012,Iles Sous-Le-Vent,75-79 ans,1,-0.0114255588708594
2012,Iles Sous-Le-Vent,75-79 ans,2,0.0134987250912822
2012,Iles Sous-Le-Vent,80 ans et plus,1,-0.00830526969569019
2012,Iles Sous-Le-Vent,80 ans et plus,2,0.0125153588016465
2012,Iles Sous-Le-Vent,Moins de 5 ans,1,-0.0816908637638051
2012,Iles Sous-Le-Vent,Moins de 5 ans,2,0.0789156791580769
2012,Marquises,05-09 ans,1,-0.0877248575227483
2012,Marquises,05-09 ans,2,0.0807039289232927
2012,Marquises,10-14 ans,1,-0.0798551009339101
2012,Marquises,10-14 ans,2,0.0930392954420951
2012,Marquises,15-19 ans,1,-0.0884411693933273
2012,Marquises,15-19 ans,2,0.0878615477806289
2012,Marquises,20-24 ans,1,-0.0761625731773279
2012,Marquises,20-24 ans,2,0.084638825297007
2012,Marquises,25-29 ans,1,-0.0791085544748748
2012,Marquises,25-29 ans,2,0.0817793054692901
2012,Marquises,30-34 ans,1,-0.0705200143212686
2012,Marquises,30-34 ans,2,0.0731315545435365
2012,Marquises,35-39 ans,1,-0.0728403207168124
2012,Marquises,35-39 ans,2,0.0708664521090886
2012,Marquises,40-44 ans,1,-0.0752715570290643
2012,Marquises,40-44 ans,2,0.0725918088734756
2012,Marquises,45-49 ans,1,-0.0740965855993829
2012,Marquises,45-49 ans,2,0.0668303108328082
2012,Marquises,50-54 ans,1,-0.0509078437357246
2012,Marquises,50-54 ans,2,0.0551407835293909
2012,Marquises,55-59 ans,1,-0.0467772406745598
2012,Marquises,55-59 ans,2,0.0430694452654293
2012,Marquises,60-64 ans,1,-0.0363178318291858
2012,Marquises,60-64 ans,2,0.0345676253822561
2012,Marquises,65-69 ans,1,-0.0276770020526346
2012,Marquises,65-69 ans,2,0.0266302923516503
2012,Marquises,70-74 ans,1,-0.0206440356005123
2012,Marquises,70-74 ans,2,0.0216983315647024
2012,Marquises,75-79 ans,1,-0.0126748440101629
2012,Marquises,75-79 ans,2,0.0140686383648811
2012,Marquises,80 ans et plus,1,-0.00855795473897543
2012,Marquises,80 ans et plus,2,0.010966424310459
2012,Marquises,Moins de 5 ans,1,-0.0857166099518988
2012,Marquises,Moins de 5 ans,2,0.0871287737110341
2012,Australes,05-09 ans,1,-0.0913751154689024
2012,Australes,05-09 ans,2,0.0887886351851035
2012,Australes,10-14 ans,1,-0.0882693288167721
2012,Australes,10-14 ans,2,0.0985081174542658
2012,Australes,15-19 ans,1,-0.0785770787141491
2012,Australes,15-19 ans,2,0.0883549155852001
2012,Australes,20-24 ans,1,-0.0874087855265573
2012,Australes,20-24 ans,2,0.0808253602516458
2012,Australes,25-29 ans,1,-0.0754320729853051
2012,Australes,25-29 ans,2,0.0832109395616302
2012,Australes,30-34 ans,1,-0.0667204949203103
2012,Australes,30-34 ans,2,0.0680992201378441
2012,Australes,35-39 ans,1,-0.0681187232970798
2012,Australes,35-39 ans,2,0.0659234076542299
2012,Australes,40-44 ans,1,-0.0690585502597888
2012,Australes,40-44 ans,2,0.0731954672920683
2012,Australes,45-49 ans,1,-0.0710362193570272
2012,Australes,45-49 ans,2,0.0637934950692284
2012,Australes,50-54 ans,1,-0.0577473262640342
2012,Australes,50-54 ans,2,0.0542716254476759
2012,Australes,55-59 ans,1,-0.0530021431813126
2012,Australes,55-59 ans,2,0.0454016487786945
2012,Australes,60-64 ans,1,-0.0353285182877664
2012,Australes,60-64 ans,2,0.0326146662759217
2012,Australes,65-69 ans,1,-0.02272299972053
2012,Australes,65-69 ans,2,0.0253126501621975
2012,Australes,70-74 ans,1,-0.020321010131616
2012,Australes,70-74 ans,2,0.0218349106478399
2012,Australes,75-79 ans,1,-0.0134678179355129
2012,Australes,75-79 ans,2,0.0151295217209116
2012,Australes,80 ans et plus,1,-0.00997432827129211
2012,Australes,80 ans et plus,2,0.0127120555654735
2012,Australes,Moins de 5 ans,1,-0.0842994867183035
2012,Australes,Moins de 5 ans,2,0.0973878596484053
2012,Tuamotu-Gambier,05-09 ans,1,-0.0858238818493398
2012,Tuamotu-Gambier,05-09 ans,2,0.095295335237475
2012,Tuamotu-Gambier,10-14 ans,1,-0.0931412767821742
2012,Tuamotu-Gambier,10-14 ans,2,0.0937858729768163
2012,Tuamotu-Gambier,15-19 ans,1,-0.0923640368567025
2012,Tuamotu-Gambier,15-19 ans,2,0.0785686196153114
2012,Tuamotu-Gambier,20-24 ans,1,-0.0924366232907309
2012,Tuamotu-Gambier,20-24 ans,2,0.0848038912439254
2012,Tuamotu-Gambier,25-29 ans,1,-0.0883822893052211
2012,Tuamotu-Gambier,25-29 ans,2,0.0919480029685992
2012,Tuamotu-Gambier,30-34 ans,1,-0.072539826411607
2012,Tuamotu-Gambier,30-34 ans,2,0.0750108358643539
2012,Tuamotu-Gambier,35-39 ans,1,-0.0738876474310934
2012,Tuamotu-Gambier,35-39 ans,2,0.071946260478067
2012,Tuamotu-Gambier,40-44 ans,1,-0.0746749199681239
